,meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label,meanfreqcategories,sdcategories,mediancategories,Q25categories,Q75categories,IQRcategories,skewcategories,kurtcategories,sp.entcategories,sfmcategories,modecategories,centroidcategories,meanfuncategories,minfuncategories,maxfuncategories,meandomcategories,mindomcategories,maxdomcategories,dfrangecategories,modindxcategories
62,0.1431968299,0.0854473875,0.1253527981,0.0962287105,0.2326520681,0.1364233577,1.9361265325,7.989100746,0.9407291338,0.585174796,0.1130900243,0.1431968299,0.1102603026,0.0272572402,0.262295082,0.6527777778,0.0078125,4.5703125,4.5625,0.1873972603,male,Q2,Q3,Q2,Q2,Q3,Q2,Q1,Q1,Q3,Q3,Q2,Q2,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
63,0.1455323814,0.0878640432,0.1297205978,0.0889668616,0.2337881741,0.1448213125,1.4587988371,5.0103793658,0.9465953659,0.6213920743,0.1158934373,0.1455323814,0.1038031369,0.0156862745,0.275862069,0.7063419118,0.0078125,4.9765625,4.96875,0.1668096055,male,Q2,Q3,Q2,Q2,Q3,Q2,Q1,Q1,Q3,Q3,Q2,Q2,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
64,0.1620654293,0.0844322912,0.1431490159,0.1123149016,0.2494283037,0.1371134021,1.5785632815,5.1794488062,0.9434046692,0.5951279637,0.2689784442,0.1620654293,0.1170222688,0.0165289256,0.25,0.5991443452,0.0078125,4.578125,4.5703125,0.18921762,male,Q2,Q3,Q2,Q2,Q3,Q2,Q1,Q1,Q3,Q3,Q3,Q2,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
65,0.1429612328,0.0831068991,0.1292923517,0.09807005,0.2281629736,0.1300929235,1.831167575,7.1587651037,0.9461340585,0.6316889761,0.1124803431,0.1429612328,0.1317335725,0.0540540541,0.25,0.410546875,0.0078125,2.71875,2.7109375,0.1563779766,male,Q2,Q3,Q2,Q2,Q3,Q2,Q1,Q1,Q3,Q3,Q2,Q2,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
66,0.1411534471,0.0809221885,0.1243049327,0.0971524664,0.2222421525,0.1250896861,1.7242978369,6.3135165057,0.9499588961,0.6466530467,0.1093946188,0.1411534471,0.1172978359,0.0188679245,0.2580645161,0.6396169355,0.0078125,4.0625,4.0546875,0.1872300844,male,Q2,Q3,Q2,Q2,Q3,Q2,Q1,Q1,Q3,Q3,Q2,Q2,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
67,0.1673340353,0.0471777271,0.1618021548,0.1354750245,0.1807247796,0.0452497551,3.9619083618,24.4196217903,0.880375253,0.3443073116,0.1661900098,0.1673340353,0.1418104062,0.0160320641,0.253968254,0.578125,0.125,6.921875,6.796875,0.0216475096,male,Q2,Q2,Q2,Q2,Q2,Q1,Q1,Q1,Q3,Q2,Q2,Q2,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
68,0.1678503123,0.0525935888,0.1632621951,0.1284756098,0.1903658537,0.0618902439,1.9192295229,7.131328753,0.9205127091,0.4038658077,0.1668902439,0.1678503123,0.1215462539,0.0159521436,0.262295082,0.8131793478,0.0703125,6.5703125,6.5,0.0741887019,male,Q3,Q2,Q2,Q2,Q3,Q1,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
69,0.1850984387,0.0542894418,0.176771888,0.1464204884,0.2166289458,0.0702084574,1.6017391801,5.2237863323,0.9103209154,0.3580230726,0.1652650387,0.1850984387,0.1309833276,0.0161616162,0.2666666667,0.568287037,0.0078125,5.140625,5.1328125,0.0958269914,male,Q3,Q2,Q3,Q2,Q3,Q1,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
70,0.1677615378,0.0588833701,0.1599340297,0.1256074766,0.2008796042,0.0752721275,2.5315003959,11.5094854321,0.923640119,0.4851177543,0.1268389225,0.1677615378,0.1320890637,0.0185399768,0.253968254,1.0485197368,0.0078125,6.84375,6.8359375,0.0583736264,male,Q3,Q2,Q2,Q2,Q3,Q1,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q1,Q1
71,0.1710935017,0.061286735,0.1486913801,0.1255560518,0.2334792318,0.10792318,2.7895933529,13.537514558,0.9098366711,0.3953281656,0.1295578383,0.1710935017,0.1320753652,0.0261865794,0.2025316456,0.2992788462,0.0078125,0.6796875,0.671875,0.2015503876,male,Q3,Q2,Q2,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
72,0.1670830539,0.0644256732,0.1817051153,0.1075626881,0.2207422267,0.1131795386,1.8709435261,8.3815571423,0.9348581257,0.5209260054,0.0922567703,0.1670830539,0.1026264382,0.0208333333,0.25,0.6378348214,0.21875,5.203125,4.984375,0.0219435737,male,Q2,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q1,Q2,Q2,Q1,Q3,Q1,Q2,Q1,Q1,Q1
73,0.2008301454,0.0530662166,0.210058873,0.1853322119,0.2361984861,0.0508662742,1.8409014437,6.0068009085,0.9076831357,0.3868184685,0,0.2008301454,0.1651553814,0.0157635468,0.2711864407,1.0670572917,0.0703125,5.59375,5.5234375,0.3363764948,male,Q3,Q2,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q2,,Q3,Q3,Q1,Q3,Q2,Q1,Q1,Q1,Q2
74,0.1370956433,0.0666331531,0.1028734811,0.0850607577,0.1971408149,0.1120800572,4.0782168596,25.6632155853,0.9122157613,0.5078862014,0.0842601858,0.1370956433,0.0811647388,0.0166666667,0.262295082,0.1953125,0.0078125,2.171875,2.1640625,0.0460600025,male,Q2,Q2,Q2,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q1,Q2,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
75,0.1903245629,0.0516957238,0.1914104193,0.1568996188,0.2205844981,0.0636848793,1.461858806,5.3603189275,0.9180012454,0.3623442759,0,0.1903245629,0.1520125447,0.0211360634,0.2461538462,0.8845486111,0.0078125,6.71875,6.7109375,0.2117345751,male,Q3,Q2,Q3,Q2,Q3,Q1,Q1,Q1,Q3,Q2,,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
76,0.1871394535,0.0564994065,0.1761093847,0.1430453698,0.2476320696,0.1045866998,1.4111533142,4.149301675,0.9022469868,0.2985994771,0.1661901802,0.1871394535,0.1381976013,0.0166840459,0.231884058,0.8013392857,0.125,6.640625,6.515625,0.1270060874,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
77,0.1843548693,0.0554939411,0.1834306569,0.1509002433,0.226350365,0.0754501217,1.5880138585,8.9900482026,0.9328347865,0.4277552544,0,0.1843548693,0.1337174498,0.0185185185,0.2666666667,1.795625,0.0078125,7,6.9921875,0.3161039592,male,Q3,Q2,Q3,Q2,Q3,Q1,Q1,Q1,Q3,Q2,,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q1,Q2
78,0.200041812,0.0558151308,0.2107921382,0.1665991662,0.2434782609,0.0768790947,2.9267807049,15.2537868036,0.9146340118,0.4129194664,0.24064324,0.200041812,0.159106931,0.0201005025,0.2666666667,0.62265625,0.15625,6.390625,6.234375,0.119743804,male,Q3,Q2,Q3,Q3,Q3,Q1,Q1,Q1,Q3,Q2,Q3,Q3,Q3,Q1,Q3,Q1,Q2,Q1,Q1,Q1
79,0.1756818678,0.0555240942,0.1731510255,0.1482660037,0.2150901181,0.0668241144,1.7598529436,6.4713639671,0.9340606695,0.5125622482,0,0.1756818678,0.1493867042,0.0199004975,0.253968254,0.807112069,0.0078125,6.5625,6.5546875,0.1904903797,male,Q3,Q2,Q2,Q2,Q3,Q1,Q1,Q1,Q3,Q2,,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
80,0.1848508968,0.062446727,0.1898094028,0.1337738247,0.2385514612,0.1047776366,1.6610608456,10.8941078624,0.9343233736,0.4678264779,0,0.1848508968,0.1393782576,0.0250783699,0.275862069,1.7525,0.078125,6.7265625,6.6484375,0.3497675369,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q1,Q2
81,0.1826301353,0.0489745492,0.1766180049,0.1526034063,0.2094890511,0.0568856448,1.6285788658,5.586837138,0.9072149735,0.3028143136,0.1854744526,0.1826301353,0.1473509767,0.0199004975,0.262295082,1.0368652344,0.140625,6.8203125,6.6796875,0.2058479532,male,Q3,Q2,Q3,Q2,Q3,Q1,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q1,Q1
82,0.1964632623,0.0576063825,0.2044070648,0.1561312027,0.2484440706,0.092312868,1.1970406159,4.1099936792,0.922524307,0.3945612922,0,0.1964632623,0.1680378756,0.0181405896,0.275862069,1.0951286765,0.1484375,6.59375,6.4453125,0.2590151515,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,,Q3,Q3,Q1,Q3,Q2,Q1,Q1,Q1,Q1
83,0.1913109154,0.0571228136,0.2087747958,0.1396732789,0.2352392065,0.0955659277,6.9950454818,112.6479883861,0.9076221468,0.3190690577,0.0900116686,0.1913109154,0.0805950836,0.0157170923,0.2253521127,0.1605718085,0.09375,0.4296875,0.3359375,0.1420626896,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q1,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
84,0.1960060205,0.0539300618,0.2033838973,0.1540490082,0.2393232205,0.0852742124,4.0382634669,50.5914623889,0.927145397,0.2962771196,0.0900116686,0.1960060205,0.0810174946,0.0158102767,0.1951219512,0.1472739362,0.09375,0.375,0.28125,0.1763285024,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q1,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
85,0.1914616823,0.0518621797,0.2024951267,0.1531903834,0.2286939571,0.0755035737,4.1965095483,45.8641606224,0.912414048,0.2848722226,0.0900584795,0.1914616823,0.0658274488,0.0162436548,0.2105263158,0.1677827381,0.09375,0.65625,0.5625,0.1056910569,male,Q3,Q2,Q3,Q2,Q3,Q1,Q1,Q1,Q3,Q2,Q1,Q3,Q1,Q1,Q3,Q1,Q1,Q1,Q1,Q1
86,0.1937693472,0.0583348771,0.2061978273,0.1493653516,0.2428587764,0.0934934248,5.2512390642,74.4264928624,0.9299162863,0.3818533232,0.0899714122,0.1937693472,0.0783628523,0.0157325467,0.253968254,0.1617838542,0.09375,0.65625,0.5625,0.1332742317,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q1,Q3,Q1,Q1,Q3,Q1,Q1,Q1,Q1,Q1
87,0.1949209248,0.0562848043,0.2084304933,0.148161435,0.2423318386,0.0941704036,6.9836674875,116.9593093288,0.9240994662,0.314006474,0.0900896861,0.1949209248,0.0634751795,0.0156709109,0.2191780822,0.1479591837,0.09375,0.3671875,0.2734375,0.0988095238,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q1,Q3,Q1,Q1,Q3,Q1,Q1,Q1,Q1,Q1
88,0.1938081888,0.0549691047,0.2022328114,0.1524846835,0.2411164057,0.0886317223,4.0579085749,44.4470392584,0.9147997052,0.2998627022,0.0899659632,0.1938081888,0.0831278933,0.0162601626,0.25,0.2301829268,0.0078125,1.984375,1.9765625,0.1169960474,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q1,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
89,0.1935889974,0.0523506508,0.2015359477,0.1637908497,0.235620915,0.0718300654,5.4177127629,66.0911654026,0.909692503,0.2952223082,0.090130719,0.1935889974,0.0815047321,0.0161453078,0.262295082,0.2568933824,0.0078125,3.2421875,3.234375,0.0817596252,male,Q3,Q2,Q3,Q2,Q3,Q1,Q1,Q1,Q3,Q2,Q1,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
90,0.1982953559,0.0545543032,0.214516129,0.1558064516,0.2368914956,0.081085044,3.8449593861,33.6801134379,0.9037553521,0.2716010741,0.0901173021,0.1982953559,0.1120227484,0.017679558,0.275862069,0.2770182292,0.0078125,2.0703125,2.0625,0.0929924242,male,Q3,Q2,Q3,Q2,Q3,Q1,Q1,Q1,Q3,Q1,Q1,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
91,0.1987780459,0.0567545099,0.2106158358,0.1597067449,0.2416129032,0.0819061584,6.2303347672,85.9967916196,0.9059790774,0.3079648768,0.0901173021,0.1987780459,0.0721357332,0.0178970917,0.1509433962,0.1455592105,0.09375,0.421875,0.328125,0.1267696268,male,Q3,Q2,Q3,Q2,Q3,Q1,Q1,Q1,Q3,Q2,Q1,Q3,Q1,Q1,Q2,Q1,Q1,Q1,Q1,Q1
92,0.2063122354,0.0546417923,0.2185158151,0.1629927007,0.2575182482,0.0945255474,3.9577254994,34.3191654013,0.9112151793,0.2576294355,0.0900973236,0.2063122354,0.0730513263,0.0157946693,0.1975308642,0.1592013889,0.09375,0.3828125,0.2890625,0.2444717445,male,Q3,Q2,Q3,Q2,Q3,Q2,Q1,Q1,Q3,Q1,Q1,Q3,Q1,Q1,Q3,Q1,Q1,Q1,Q1,Q1
93,0.1177777029,0.0795275666,0.1111764706,0.0467352941,0.1968235294,0.1500882353,23.5380614442,671.834241093,0.9019135704,0.5628342336,0,0.1177777029,0.0911465863,0.0156402737,0.275862069,0.0078125,0.0078125,0.0078125,0,0,male,Q2,Q3,Q2,Q1,Q3,Q2,Q3,Q2,Q3,Q3,,Q2,Q2,Q1,Q3,Q1,Q1,Q1,,
94,0.1057820275,0.0812468622,0.1027892433,0.0227642276,0.1882426517,0.165478424,27.9529006755,903.7890859526,0.8932997518,0.5535526207,0,0.1057820275,0.0879181734,0.0161290323,0.2666666667,0.0078125,0.0078125,0.0078125,0,0,male,Q2,Q3,Q2,Q1,Q3,Q2,Q3,Q3,Q3,Q2,,Q2,Q2,Q1,Q3,Q1,Q1,Q1,,
95,0.1070093638,0.0813125481,0.1027875095,0.0251637471,0.1889413557,0.1637776085,24.705118496,714.6968948971,0.8913478121,0.57677811,0,0.1070093638,0.0759068561,0.016,0.2222222222,0.0078125,0.0078125,0.0078125,0,0,male,Q2,Q3,Q2,Q1,Q3,Q2,Q3,Q2,Q3,Q3,,Q2,Q1,Q1,Q3,Q1,Q1,Q1,,
96,0.1190063032,0.0830825145,0.1062138728,0.0455202312,0.2000867052,0.154566474,26.8796750662,812.2040859025,0.8839257365,0.6041489415,0,0.1190063032,0.0929609476,0.0163599182,0.1758241758,0.0078125,0.0078125,0.0078125,0,0,male,Q2,Q3,Q2,Q1,Q3,Q2,Q3,Q2,Q3,Q3,,Q2,Q2,Q1,Q2,Q1,Q1,Q1,,
97,0.0825255879,0.080917867,0.0612449098,0.0083071553,0.1296567772,0.1213496219,15.8910015965,402.932610189,0.906001229,0.5616837148,0,0.0825255879,0.087384208,0.0158102767,0.2711864407,0.0079787234,0.0078125,0.015625,0.0078125,0.0434782609,male,Q1,Q3,Q1,Q1,Q2,Q2,Q2,Q1,Q3,Q2,,Q1,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
98,0.1306736384,0.0828815442,0.1169641773,0.0822829387,0.2048573163,0.1225743777,27.7051186028,896.6503469797,0.9004028878,0.5844636221,0,0.1306736384,0.0903804423,0.0166147456,0.2388059701,0.0078125,0.0078125,0.0078125,0,0,male,Q2,Q3,Q2,Q1,Q3,Q2,Q3,Q3,Q3,Q3,,Q2,Q2,Q1,Q3,Q1,Q1,Q1,,
99,0.0967252773,0.0837995439,0.0868586387,0.017591623,0.1731675393,0.1555759162,20.3071463552,577.3697761723,0.9399143775,0.6876427077,0,0.0967252773,0.1007963292,0.0163934426,0.2711864407,0.0081845238,0.0078125,0.0234375,0.015625,0.0487804878,male,Q2,Q3,Q1,Q1,Q2,Q2,Q2,Q2,Q3,Q3,,Q2,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
100,0.119976656,0.0814706484,0.1098924731,0.0602150538,0.192688172,0.1324731183,22.4008659516,560.1227892767,0.8548782063,0.505371009,0,0.119976656,0.0812011734,0.0157946693,0.262295082,0.0078125,0.0078125,0.0078125,0,0,male,Q2,Q3,Q2,Q1,Q3,Q2,Q2,Q2,Q3,Q2,,Q2,Q2,Q1,Q3,Q1,Q1,Q1,,
101,0.1068608422,0.0869554509,0.1006708595,0.0140880503,0.1919496855,0.1778616352,23.86044523,615.5273911949,0.8528584295,0.5571419311,0,0.1068608422,0.0949226956,0.0157946693,0.262295082,0.0078125,0.0078125,0.0078125,0,0,male,Q2,Q3,Q2,Q1,Q3,Q3,Q3,Q2,Q3,Q2,,Q2,Q2,Q1,Q3,Q1,Q1,Q1,,
102,0.1009055024,0.0805077394,0.098245614,0.0292007797,0.1768421053,0.1476413255,22.6493837841,592.563381276,0.9084730656,0.6170153286,0,0.1009055024,0.0815745824,0.0176017602,0.275862069,0.0078125,0.0078125,0.0078125,0,0,male,Q2,Q3,Q2,Q1,Q2,Q2,Q2,Q2,Q3,Q3,,Q2,Q2,Q1,Q3,Q1,Q1,Q1,,
103,0.1695057587,0.066930404,0.1409705373,0.1244714038,0.2426343154,0.1181629116,2.3846715215,10.2399484286,0.9199905447,0.4841006576,0.1339341421,0.1695057587,0.1105657792,0.0174102285,0.2666666667,0.2161458333,0.0078125,0.8359375,0.828125,0.143081761,male,Q3,Q2,Q2,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
104,0.1633131061,0.0648596835,0.1499536321,0.1116537867,0.2269860896,0.1153323029,1.8019836492,6.4614284129,0.9376486471,0.5778067557,0.1168469861,0.1633131061,0.1018414801,0.0156555773,0.2666666667,0.2725183824,0.0078125,0.6640625,0.65625,0.4238095238,male,Q2,Q2,Q2,Q2,Q3,Q2,Q1,Q1,Q3,Q3,Q2,Q2,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q2
105,0.1609253349,0.0686265527,0.1734889148,0.0988331389,0.2112252042,0.1123920653,2.6703349702,12.8959969123,0.9339886158,0.5669873619,0.0968728121,0.1609253349,0.0975134643,0.0199004975,0.2711864407,1.1430288462,0.09375,6.4296875,6.3359375,0.1393341554,male,Q2,Q2,Q2,Q2,Q3,Q2,Q1,Q1,Q3,Q3,Q2,Q2,Q2,Q1,Q3,Q2,Q1,Q1,Q1,Q1
106,0.1648599474,0.0671790412,0.1481007488,0.1189380531,0.2291082369,0.1101701838,1.7640158439,6.9616617205,0.952890369,0.6260225863,0.1416201498,0.1648599474,0.1269555227,0.0164948454,0.275862069,0.2752757353,0.0078125,3.3203125,3.3125,0.0804030875,male,Q2,Q2,Q2,Q2,Q3,Q2,Q1,Q1,Q3,Q3,Q2,Q2,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
107,0.1774276982,0.0678549795,0.1631952663,0.1212228797,0.2463116371,0.1250887574,1.8588773403,6.6212578356,0.923322389,0.4623846496,0.130887574,0.1774276982,0.1110316158,0.0176600442,0.16,0.2415081522,0.0078125,2.578125,2.5703125,0.1055540204,male,Q3,Q2,Q2,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q2,Q1,Q1,Q1,Q1,Q1
108,0.176685284,0.0584859631,0.161784897,0.125583524,0.2300228833,0.1044393593,1.7302531057,6.6726478832,0.9091129124,0.3583708824,0.1130892449,0.176685284,0.1281242064,0.0170757737,0.2666666667,0.1435546875,0.109375,0.3515625,0.2421875,0.1612903226,male,Q3,Q2,Q2,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
109,0.1790289255,0.0653684977,0.164453524,0.1264147089,0.2476813075,0.1212665986,2.1418804823,8.4931028504,0.9129447157,0.4365733937,0.1264147089,0.1790289255,0.1259929358,0.0266666667,0.1818181818,0.4401041667,0.0703125,5.84375,5.7734375,0.1103518268,male,Q3,Q2,Q2,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q2,Q1,Q1,Q1,Q1,Q1
110,0.166353449,0.0624398466,0.1495812053,0.1201225741,0.2290909091,0.108968335,1.7628449068,6.1109809227,0.9277528649,0.4820468436,0.1141164454,0.166353449,0.1139439511,0.0174291939,0.1568627451,0.163671875,0.0703125,0.4453125,0.375,0.2615740741,male,Q2,Q2,Q2,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q2,Q2,Q2,Q1,Q2,Q1,Q1,Q1,Q1,Q1
111,0.1737567832,0.0650387287,0.1666487936,0.1171045576,0.2412153709,0.1241108132,2.1560183473,7.9805312331,0.9098028029,0.4186450378,0.1266130474,0.1737567832,0.1104608192,0.0184331797,0.262295082,1.060546875,0.0078125,5.796875,5.7890625,0.1735023177,male,Q3,Q2,Q2,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q2,Q1,Q1,Q1,Q1
112,0.1680232678,0.0633074369,0.1457695542,0.116568545,0.2307821699,0.1142136249,2.0097657714,7.9382032193,0.9261117088,0.4620424364,0.1085618167,0.1680232678,0.1115284058,0.016194332,0.2461538462,0.155,0.078125,0.4375,0.359375,0.2164855072,male,Q3,Q2,Q2,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
113,0.1693525332,0.0681677467,0.1428367104,0.1158045292,0.2392848629,0.1234803337,2.0387446615,7.5465074311,0.9216240756,0.4826399833,0.120476758,0.1693525332,0.1110902578,0.023255814,0.1818181818,0.91796875,0.0078125,5.59375,5.5859375,0.2392540793,male,Q3,Q2,Q2,Q2,Q3,Q2,Q1,Q1,Q3,Q2,Q2,Q3,Q2,Q1,Q2,Q1,Q1,Q1,Q1,Q1
114,0.130410979,0.0931992061,0.1352395672,0.0251004637,0.2170324575,0.1919319938,27.7981815527,834.8009163377,0.8127337412,0.4032562865,0,0.130410979,0.1077646081,0.0187134503,0.170212766,0.0078125,0.0078125,0.0078125,0,0,male,Q2,Q3,Q2,Q1,Q3,Q3,Q3,Q2,Q3,Q2,,Q2,Q2,Q1,Q2,Q1,Q1,Q1,,
115,0.1167790753,0.0856950722,0.1319915254,0.0258050847,0.1661016949,0.1402966102,23.3598284557,595.7443739689,0.870832328,0.5834712339,0,0.1167790753,0.1000324045,0.0166840459,0.1860465116,0.0078125,0.0078125,0.0078125,0,0,male,Q2,Q3,Q2,Q1,Q2,Q2,Q3,Q2,Q3,Q3,,Q2,Q2,Q1,Q2,Q1,Q1,Q1,,
116,0.1071618899,0.0849508097,0.1142807626,0.0240207972,0.1594107452,0.135389948,24.1736756559,665.1498053683,0.9207560019,0.6762497867,0,0.1071618899,0.132118679,0.0158102767,0.2666666667,0.0082465278,0.0078125,0.015625,0.0078125,0.1176470588,male,Q2,Q3,Q2,Q1,Q2,Q2,Q3,Q2,Q3,Q3,,Q2,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
117,0.1310997267,0.0789649428,0.1499480069,0.0972963605,0.1768804159,0.0795840555,25.3933595651,710.135871401,0.8434302623,0.4451442315,0,0.1310997267,0.0936112193,0.02,0.1860465116,0.0078125,0.0078125,0.0078125,0,0,male,Q2,Q3,Q2,Q2,Q2,Q1,Q3,Q2,Q3,Q2,,Q2,Q2,Q1,Q2,Q1,Q1,Q1,,
118,0.1261948029,0.0845712968,0.1409006433,0.0434310222,0.1765260901,0.1330950679,28.3853548292,880.5637852354,0.8826819299,0.5983265061,0,0.1261948029,0.1047715761,0.02,0.183908046,0.0190304487,0.0078125,0.4453125,0.4375,0.0526315789,male,Q2,Q3,Q2,Q1,Q2,Q2,Q3,Q3,Q3,Q3,,Q2,Q2,Q1,Q2,Q1,Q1,Q1,Q1,Q1
119,0.1071298828,0.0842791634,0.095355286,0.0288734835,0.1725129983,0.1436395147,23.9878387583,658.3050240692,0.9397731598,0.7164695937,0,0.1071298828,0.1077645798,0.0179573513,0.253968254,0.0078125,0.0078125,0.0078125,0,0,male,Q2,Q3,Q2,Q1,Q2,Q2,Q3,Q2,Q3,Q3,,Q2,Q2,Q1,Q3,Q1,Q1,Q1,,
120,0.1648013315,0.070558618,0.1757110609,0.0954401806,0.2269074492,0.1314672686,18.8496032174,459.5172921946,0.9202937475,0.5251474272,0.0600451467,0.1648013315,0.0860937765,0.0163432074,0.2711864407,0.0703125,0.0703125,0.0703125,0,0,male,Q2,Q2,Q3,Q2,Q3,Q2,Q2,Q2,Q3,Q2,Q1,Q2,Q2,Q1,Q3,Q1,Q1,Q1,,
121,0.1748428575,0.0666362711,0.1910331384,0.1078882391,0.2266926576,0.1188044185,12.5685423608,274.0508417382,0.9223362092,0.4546432322,0.0600389864,0.1748428575,0.0723956145,0.016293279,0.25,0.099516369,0.0703125,0.7109375,0.640625,0.0731707317,male,Q3,Q2,Q3,Q2,Q3,Q2,Q2,Q1,Q3,Q2,Q1,Q3,Q1,Q1,Q3,Q1,Q1,Q1,Q1,Q1
122,0.1649588454,0.0733348011,0.1736550492,0.0953351206,0.2359606792,0.1406255585,17.5744046917,396.0174148622,0.9210128361,0.5642922159,0.0600536193,0.1649588454,0.0827581989,0.0199004975,0.2666666667,0.0899697581,0.0703125,0.5078125,0.4375,0.0928571429,male,Q2,Q2,Q2,Q2,Q3,Q2,Q2,Q1,Q3,Q3,Q1,Q2,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
123,0.162515085,0.0762692215,0.1729647283,0.0894184938,0.2394280267,0.1500095329,17.7501460596,392.9543437837,0.9042177263,0.5190665858,0.0600571973,0.162515085,0.0570452392,0.0184544406,0.2253521127,0.0703125,0.0703125,0.0703125,0,0,male,Q2,Q2,Q2,Q2,Q3,Q2,Q2,Q1,Q3,Q2,Q1,Q2,Q1,Q1,Q3,Q1,Q1,Q1,,
124,0.1723464003,0.0728292388,0.1848612279,0.0970227082,0.2409083263,0.1438856182,15.8122516202,348.9896303969,0.9130211181,0.486050502,0.0600504626,0.1723464003,0.0759292735,0.0163265306,0.231884058,0.0757575758,0.0703125,0.25,0.1796875,0.0625,male,Q3,Q2,Q3,Q2,Q3,Q2,Q2,Q1,Q3,Q2,Q1,Q3,Q1,Q1,Q3,Q1,Q1,Q1,Q1,Q1
125,0.1677051282,0.0707744621,0.1794421199,0.0976290098,0.2317712692,0.1341422594,17.9484878212,416.1836381997,0.9212572691,0.5193201258,0.059944212,0.1677051282,0.0812192079,0.0158887786,0.2711864407,0.073828125,0.0703125,0.2109375,0.140625,0.0512820513,male,Q3,Q2,Q3,Q2,Q3,Q2,Q2,Q1,Q3,Q2,Q1,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
126,0.1686225399,0.0697832773,0.1822384428,0.0974209246,0.2270316302,0.1296107056,15.4803879122,351.4442735699,0.9137657862,0.4671663405,0.0601216545,0.1686225399,0.0818582637,0.0161779575,0.2711864407,0.165625,0.0703125,3.1640625,3.09375,0.0592286501,male,Q3,Q2,Q3,Q2,Q3,Q2,Q2,Q1,Q3,Q2,Q1,Q3,Q2,Q1,Q3,Q1,Q1,Q1,Q1,Q1
